ВОСТОЧНЫЙ ДВОРИК;Москва, Жулебинский бул., 9;+7 (495) 705-55-02, +7 (495) 705-55-10, +7 (495) 705-55-09, +7 (495) 705-55-07;2 адресов;http://maps.yandex.ru/?text=%D0%92%D0%9E%D0%A1%D0%A2%D0%9E%D0%A7%D0%9D%D0%AB%D0%99+%D0%94%D0%92%D0%9E%D0%A0%D0%98%D0%9A&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ВОСТОЧНЫЙ КВАРТАЛ;Москва, Измайловский бул., 69;+7 (495) 468-62-32;2 адресов;http://maps.yandex.ru/?text=%D0%92%D0%9E%D0%A1%D0%A2%D0%9E%D0%A7%D0%9D%D0%AB%D0%99+%D0%9A%D0%92%D0%90%D0%A0%D0%A2%D0%90%D0%9B&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ВРЕМЕНА ГОДА;Московская обл., Королев г., Октябрьский бул., 12, эт. 1, оф. 45;+7 (495) 516-64-15, +7 (495) 516-06-08, +7 (495) 512-64-33;24 адресов;http://maps.yandex.ru/?text=%D0%92%D0%A0%D0%95%D0%9C%D0%95%D0%9D%D0%90+%D0%93%D0%9E%D0%94%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ВРЕМЯ ЕСТЬ!;Москва, ул. Лесная, 1/2;+7 (499) 251-68-73, +7 (499) 250-97-64, +7 (495) 251-68-73;1 адресов;http://maps.yandex.ru/?text=%D0%92%D0%A0%D0%95%D0%9C%D0%AF+%D0%95%D0%A1%D0%A2%D0%AC%21&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ВСТРЕЧА-М
ГАВАНЬ В ХАМОВНИКАХ;Москва, ул. Россолимо, 7;+7 (499) 246-44-11, +7 (499) 246-94-32;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%92%D0%90%D0%9D%D0%AC+%D0%92+%D0%A5%D0%90%D0%9C%D0%9E%D0%92%D0%9D%D0%98%D0%9A%D0%90%D0%A5&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГАВРИЛА-КЕЙТЕРИНГ;Москва, Подсосенский пер., 23;+7 (495) 924-76-24, +7 (495) 916-68-06, +7 (985) 924-76-24;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%92%D0%A0%D0%98%D0%9B%D0%90-%D0%9A%D0%95%D0%99%D0%A2%D0%95%D0%A0%D0%98%D0%9D%D0%93&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГАГРА;Москва, бул. Страстной, 12, стр. 1;+7 (495) 514-33-14, +7 (495) 730-59-03;3 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%93%D0%A0%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГАГРА КАФЕ-БАР;Москва, ул. Васильевская, 4;+7 (499) 254-78-11;2 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%93%D0%A0%D0%90+%D0%9A%D0%90%D0%A4%D0%95-%D0%91%D0%90%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГАЛЕРЕЯ TO GO;Москва, ул. Петровка, 27;+7 (495) 937-45-44;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%9B%D0%95%D0%A0%D0%95%D0%AF+TO+GO&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГАЛЕРЕЯ АРТ-КАФЕ;Москва, ул. Петровка, 27;+7 (495) 937-45-04, +7 (903) 790-15-96;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%9B%D0%95%D0%A0%D0%95%D0%AF+%D0%90%D0%A0%D0%A2-%D0%9A%D0%90%D0%A4%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГАЛЕРЕЯ ХУДОЖНИКА;Москва, ул. Крымский Вал, 10;+7 (499) 238-98-45, +7 (499) 238-98-21, +7 (499) 238-90-90, +7 (499) 238-96-34;11 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%9B%D0%95%D0%A0%D0%95%D0%AF+%D0%A5%D0%A3%D0%94%D0%9E%D0%96%D0%9D%D0%98%D0%9A%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГАЛС ОТЕЛЬ-ТЕКСТИЛЬ;Москва, ул. Николоямская, 62, стр. 1;+7 (495) 760-59-86, +7 (495) 667-51-81;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%9B%D0%A1+%D0%9E%D0%A2%D0%95%D0%9B%D0%AC-%D0%A2%D0%95%D0%9A%D0%A1%D0%A2%D0%98%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГАНДАРА;Москва, ул. Рочдельская, 15, стр. 7;+7 (499) 255-91-88, +7 (499) 255-99-59;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%9D%D0%94%D0%90%D0%A0%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГАНС;Москва, ул. Яузкая, 1/15, стр. 1;+7 (495) 698-58-25, +7 (495) 624-79-28;5 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%9D%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГАНС И МАРТА;Москва, ул. Новочеремушкинская, 26;+7 (495) 719-08-90;3 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%9D%D0%A1+%D0%98+%D0%9C%D0%90%D0%A0%D0%A2%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГАО МОСКВА;Москва, Суворовская пл., 2, стр. 3;+7 (495) 723-72-72;2 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%9E+%D0%9C%D0%9E%D0%A1%D0%9A%D0%92%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГАУДИ;Москва, ул. Складочная, 1, стр. 19;+7 (495) 508-80-60;4 адресов;http://maps.yandex.ru/?text=%D0%93%D0%90%D0%A3%D0%94%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГЕНАЦВАЛЕ;Москва, ул. Остоженка, 12/1;+7 (495) 695-04-01, +7 (495) 695-03-93, +7 (495) 695-00-60, +7 (495) 695-00-61;4 адресов;http://maps.yandex.ru/?text=%D0%93%D0%95%D0%9D%D0%90%D0%A6%D0%92%D0%90%D0%9B%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГЕНАЦВАЛЕ V.I.P.
ГЕНАЦВАЛЕ НА АРБАТЕ РЕСТОРАН
ГЕОКАФЕ
ГИЛЯЙ;Москва, Никитский бул., 8;+7 (495) 697-79-02;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%98%D0%9B%D0%AF%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГИН-НО ТАКИ;Москва, ул. Тверская, 6, стр. 1;+7 (495) 692-53-50, +7 (495) 234-24-24;3 адресов;http://maps.yandex.ru/?text=%D0%93%D0%98%D0%9D-%D0%9D%D0%9E+%D0%A2%D0%90%D0%9A%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГЛАВПИВТРЕСТа;Москва, ул. Мясницкая, 46/2;+7 (495) 625-97-97, +7 (495) 621-97-73;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9B%D0%90%D0%92%D0%9F%D0%98%D0%92%D0%A2%D0%A0%D0%95%D0%A1%D0%A2%D0%B0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГЛАДИАТОР;Москва, ул. Фонвизина, 17;+7 (495) 610-17-41;6 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9B%D0%90%D0%94%D0%98%D0%90%D0%A2%D0%9E%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГЛАЗУРЬ;Москва, Берсеневская наб., 8, стр. 1;+7 (495) 500-94-14;2 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9B%D0%90%D0%97%D0%A3%D0%A0%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГЛОРА-М;Москва, Новоспасский пер., 3, корп.1;+7 (495) 911-36-53, +7 (495) 912-90-16;2 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9B%D0%9E%D0%A0%D0%90-%D0%9C&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГЛЯСЕ;Москва, ул. Пятницкая, 26;+7 (495) 951-94-40, +7 (495) 951-08-16, +7 (495) 951-08-66;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9B%D0%AF%D0%A1%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГОГИЕЛИ;Москва, ул. Марксистская, 9;+7 (495) 676-94-54;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9E%D0%93%D0%98%D0%95%D0%9B%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГОГОЛЬ;Москва, ул. Казакова, 8а;+7 (499) 262-92-14, +7 (499) 262-64-10, +7 (499) 261-32-31, +7 (499) 261-55-28;9 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9E%D0%93%D0%9E%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГОГОЛЬ-МОГОЛЬ КАФЕ-КОНДИТЕРСКАЯ;Москва, Гагаринский пер., 6;+7 (495) 695-11-31, +7 (495) 637-19-52;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9E%D0%93%D0%9E%D0%9B%D0%AC-%D0%9C%D0%9E%D0%93%D0%9E%D0%9B%D0%AC+%D0%9A%D0%90%D0%A4%D0%95-%D0%9A%D0%9E%D0%9D%D0%94%D0%98%D0%A2%D0%95%D0%A0%D0%A1%D0%9A%D0%90%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГОДУНОВЪ;Москва, пл. Театральная, 5;+7 (495) 698-44-80, +7 (495) 698-44-90, +7 (495) 698-34-76;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9E%D0%94%D0%A3%D0%9D%D0%9E%D0%92%D0%AA&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГОЛИЦЫН;Москва, ул. Рябиновая, 44;+7 (495) 448-84-21;2 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9E%D0%9B%D0%98%D0%A6%D0%AB%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГОРКИ;Москва, Волгоградский просп., 26, оф. 1515;+7 (495) 670-90-06, +7 (495) 504-20-24;39 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9E%D0%A0%D0%9A%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГОРОДСКОЕ КАФЕ 317;Москва, Глубокий пер., 1/2;+7 (495) 605-19-97;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9E%D0%A0%D0%9E%D0%94%D0%A1%D0%9A%D0%9E%D0%95+%D0%9A%D0%90%D0%A4%D0%95+317&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГОРОДСКОЕ ФЬЮЖН КАФЕ
ГОСТИНАЯ;Москва, ул. Ильинка, 4, подъезд 5;+7 (495) 775-77-58;16 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9E%D0%A1%D0%A2%D0%98%D0%9D%D0%90%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГОТЬЕ НИЩИЙ;Москва, ул. Пятницкая, 6/1, стр. 1;+7 (495) 951-11-46;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%9E%D0%A2%D0%AC%D0%95+%D0%9D%D0%98%D0%A9%D0%98%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГРIЛЬЯЖЪ;Москва, ул. Пятницкая, 1;+7 (495) 953-45-06, +7 (495) 953-93-33, +7 (495) 953-93-23, +7 (495) 953-45-00;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A0I%D0%9B%D0%AC%D0%AF%D0%96%D0%AA&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГРАБЛИ;Москва, Семеновская пл., 1а;+7 (495) 545-31-36, +7 (495) 648-93-73, +7 (495) 545-58-08;8 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A0%D0%90%D0%91%D0%9B%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГРАНАТ;Москва, ул. Докукина, 6;+7 (495) 221-05-43;29 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A0%D0%90%D0%9D%D0%90%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГРАНД ПРЕМИУМ
ГРАНД-ВИКТОРИЯ;Москва, ул. Знаменские Садки, 3, корп.2;+7 (495) 712-17-36;3 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A0%D0%90%D0%9D%D0%94-%D0%92%D0%98%D0%9A%D0%A2%D0%9E%D0%A0%D0%98%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГРАНДЪ АЛЕКСАНДР;Москва, пл. Европы, 2;+7 (495) 941-80-81;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A0%D0%90%D0%9D%D0%94%D0%AA+%D0%90%D0%9B%D0%95%D0%9A%D0%A1%D0%90%D0%9D%D0%94%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГРАЦИ;Москва, ул. 1-я Тверская-Ямская, 34;+7 (495) 258-30-36, +7 (495) 258-30-00;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A0%D0%90%D0%A6%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГРИН;Москва, ул. Декабристов, 12;+7 (495) 665-12-89;108 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A0%D0%98%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГРОССБИР ПИВНОЙ РЕСТОРАН
ГРОТ;Москва, Могильцевский М. пер., 3;+7 (499) 241-35-83, +7 (499) 241-36-42, +7 (499) 241-84-01;12 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A0%D0%9E%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГРОТИК;Москва, ул. Магистральная 3-я, 30;+7 (495) 609-32-31;4 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A0%D0%9E%D0%A2%D0%98%D0%9A&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГРОТТА;Москва, ул. Бронная Б., 27/4;+7 (495) 694-12-29, +7 (495) 694-30-57, +7 (495) 694-12-37;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A0%D0%9E%D0%A2%D0%A2%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГУБЕРНАТОРСКИЙ;Москва, ул. Шолохова, 5, корп.2;+7 (495) 649-66-29, +7 (495) 643-44-81, +7 (495) 723-69-06;2 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A3%D0%91%D0%95%D0%A0%D0%9D%D0%90%D0%A2%D0%9E%D0%A0%D0%A1%D0%9A%D0%98%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГУРИЯ;Москва, Комсомольский просп., 7/3;+7 (499) 246-03-78;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A3%D0%A0%D0%98%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГУРМАН;Москва, Варшавское ш., 45;+7 (495) 792-29-67;41 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A3%D0%A0%D0%9C%D0%90%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГУРМАН ТРАКТИР;Москва, ул. Плющиха, 20/2;+7 (499) 248-26-23;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A3%D0%A0%D0%9C%D0%90%D0%9D+%D0%A2%D0%A0%D0%90%D0%9A%D0%A2%D0%98%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ГУСИ-ЛЕБЕДИ ТРАКТИР;Москва, ул. Николоямская, 28/60, стр. 1;+7 (495) 502-99-07, +7 (495) 502-99-08;1 адресов;http://maps.yandex.ru/?text=%D0%93%D0%A3%D0%A1%D0%98-%D0%9B%D0%95%D0%91%D0%95%D0%94%D0%98+%D0%A2%D0%A0%D0%90%D0%9A%D0%A2%D0%98%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДА МИЛИО ТРАТТОРИЯ
ДА ЧИККО;Москва, Банный пер., 3;+7 (495) 786-86-46;2 адресов;http://maps.yandex.ru/?text=%D0%94%D0%90+%D0%A7%D0%98%D0%9A%D0%9A%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДАЙ СУШИ;Москва, ул. Привольная, 27, корп.1;+7 (495) 700-81-04, +7 (495) 518-24-80;4 адресов;http://maps.yandex.ru/?text=%D0%94%D0%90%D0%99+%D0%A1%D0%A3%D0%A8%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДАЙКОН;Москва, просп. Мира, 12, стр. 1;+7 (495) 607-75-78, +7 (495) 607-78-69;3 адресов;http://maps.yandex.ru/?text=%D0%94%D0%90%D0%99%D0%9A%D0%9E%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДАЙМОНД;Москва, пл. Киевского Вокзала, 2, ТРЦ Европейский, эт. 2;+7 (495) 229-26-73;39 адресов;http://maps.yandex.ru/?text=%D0%94%D0%90%D0%99%D0%9C%D0%9E%D0%9D%D0%94&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДАМАС;Москва, ул. Маросейка, 8;+7 (495) 628-80-80, +7 (495) 621-64-28, +7 (495) 624-85-70, +7 (495) 628-81-81;1 адресов;http://maps.yandex.ru/?text=%D0%94%D0%90%D0%9C%D0%90%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДАНТЕС;Москва, ул. Мясницкая, 13, стр. 3;+7 (495) 621-46-88;2 адресов;http://maps.yandex.ru/?text=%D0%94%D0%90%D0%9D%D0%A2%D0%95%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДАЧА НА ПОКРОВКЕ КЛУБ;Москва, Покровский бул., 18/15, стр. 2;+7 (495) 916-03-57, +7 (499) 764-99-95;1 адресов;http://maps.yandex.ru/?text=%D0%94%D0%90%D0%A7%D0%90+%D0%9D%D0%90+%D0%9F%D0%9E%D0%9A%D0%A0%D0%9E%D0%92%D0%9A%D0%95+%D0%9A%D0%9B%D0%A3%D0%91&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДВА ПЕТРА ТАВЕРНА;Москва, Фрунзенская наб., 24д;+7 (499) 242-62-66, +7 (499) 242-62-43;1 адресов;http://maps.yandex.ru/?text=%D0%94%D0%92%D0%90+%D0%9F%D0%95%D0%A2%D0%A0%D0%90+%D0%A2%D0%90%D0%92%D0%95%D0%A0%D0%9D%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДВЕ ПАЛОЧКИ;Москва, ул. Арбат Нов., 19;+7 (495) 690-02-96, +7 (495) 232-05-06;6 адресов;http://maps.yandex.ru/?text=%D0%94%D0%92%D0%95+%D0%9F%D0%90%D0%9B%D0%9E%D0%A7%D0%9A%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЕ ВИЛЛЬ;Москва, ул. Садовая-Самотёчная, 24/27;+7 (495) 725-64-76, +7 (495) 725-64-74, +7 (495) 725-64-75;1 адресов;http://maps.yandex.ru/?text=%D0%94%D0%95+%D0%92%D0%98%D0%9B%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЕ МАРКО;Москва, Смоленская-Сенная пл., 23/25;+7 (499) 241-91-36, +7 (495) 798-72-27;7 адресов;http://maps.yandex.ru/?text=%D0%94%D0%95+%D0%9C%D0%90%D0%A0%D0%9A%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЕЖА ВЮ;Москва, ул. Арбат Нов., 19, стр. 2;+7 (495) 697-63-63, +7 (495) 697-99-39;4 адресов;http://maps.yandex.ru/?text=%D0%94%D0%95%D0%96%D0%90+%D0%92%D0%AE&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЕЛИС;Москва, ул. Новый Арбат, 24;+7 (495) 642-72-46;7 адресов;http://maps.yandex.ru/?text=%D0%94%D0%95%D0%9B%D0%98%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЕРЕВО КАКАО;Москва, ул. Маросейка, 6/8, стр. 1;+7 (495) 789-30-90, +7 (495) 789-36-67;1 адресов;http://maps.yandex.ru/?text=%D0%94%D0%95%D0%A0%D0%95%D0%92%D0%9E+%D0%9A%D0%90%D0%9A%D0%90%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЕСЕРТ РЕСТОРАН-КОФЕЙНЯ
ДЖАГАННАТ;Москва, ул. Кузнецкий Мост, 11;+7 (495) 628-35-80;3 адресов;http://maps.yandex.ru/?text=%D0%94%D0%96%D0%90%D0%93%D0%90%D0%9D%D0%9D%D0%90%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЖАЗИ;Москва, ул. Профсоюзная, 27, корп.1, стр. 1;+7 (499) 128-33-87, +7 (499) 128-58-71, +7 (495) 999-97-20, +7 (917) 575-80-98;29 адресов;http://maps.yandex.ru/?text=%D0%94%D0%96%D0%90%D0%97%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЖЕЛЬСОМИНО-КАФЕ;Москва, ул. Петровка, 21, стр. 1;+7 (495) 506-85-06;1 адресов;http://maps.yandex.ru/?text=%D0%94%D0%96%D0%95%D0%9B%D0%AC%D0%A1%D0%9E%D0%9C%D0%98%D0%9D%D0%9E-%D0%9A%D0%90%D0%A4%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЖЕМ;Москва, Красина пер., 15;+7 (495) 950-57-15;13 адресов;http://maps.yandex.ru/?text=%D0%94%D0%96%D0%95%D0%9C&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЖИН;Москва, Лубянский пр-д, 27/1, стр. 1, этаж 3;+7 (495) 101-38-81;9 адресов;http://maps.yandex.ru/?text=%D0%94%D0%96%D0%98%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЖИНГИ СУШИ-БАР
ДЖИНДЖЕР СУШИ-КАФЕ
ДЖОН БУЛЛ ПАБ;Москва, Карманицкий пер., 9;+7 (499) 241-06-44;3 адресов;http://maps.yandex.ru/?text=%D0%94%D0%96%D0%9E%D0%9D+%D0%91%D0%A3%D0%9B%D0%9B+%D0%9F%D0%90%D0%91&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЖОНКА;Москва, Тверской бул., 22;+7 (495) 697-94-20, +7 (495) 697-85-51;2 адресов;http://maps.yandex.ru/?text=%D0%94%D0%96%D0%9E%D0%9D%D0%9A%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЖУ-ДЖУ;Москва, Смоленский бул., 15;+7 (495) 720-38-51, +7 (499) 795-14-86, +7 (499) 795-14-85;237 адресов;http://maps.yandex.ru/?text=%D0%94%D0%96%D0%A3-%D0%94%D0%96%D0%A3&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДЖУН ГО;Москва, ул. Тверская, 24/2;+7 (495) 755-84-03;1 адресов;http://maps.yandex.ru/?text=%D0%94%D0%96%D0%A3%D0%9D+%D0%93%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДИАЛ ЭЛЕКТРОНИКС;Москва, Кожевнический пр-д, 4/5, стр. 5;+7 (495) 235-07-11, +7 (495) 235-32-21, +7 (495) 235-51-52, +7 (495) 235-07-09;2 адресов;http://maps.yandex.ru/?text=%D0%94%D0%98%D0%90%D0%9B+%D0%AD%D0%9B%D0%95%D0%9A%D0%A2%D0%A0%D0%9E%D0%9D%D0%98%D0%9A%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДИВАН;Москва, Украинский бул., 6;+7 (499) 243-22-20;585 адресов;http://maps.yandex.ru/?text=%D0%94%D0%98%D0%92%D0%90%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ДИКОЕ МОРЕ;Москва, Гнездниковский М. пер., 9/8, стр. 7;+7 (495) 629-89-84;1 адресов;http://maps.yandex.ru/?text=%D0%94%D0%98%D0%9A%D0%9E%D0%95+%D0%9C%D0%9E%D0%A0%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
